13	12	16	11	15	12	13	16	14	13	15	13	12	11	10	10	11	12	17	13	10	14	14	15	10	15	14	13	15	13	13	12	11	17	11	14	16	14	13	11	12	14	14	16	15	15	10	18	12	9	12	11	17	16	12	12	15	11	13	9	15	18	15	11	16	14	13	13	17	21	18	13	17	16	14	15	8	13	13	16	14	14	10	15	10	5	11	15	15	16	12	16	13	13	11	13	14	15	17	12
9	12	12	10	15	12	13	15	11	12	15	15	15	17	13	12	18	16	17	12	14	18	16	16	19	13	15	15	12	13	13	16	17	14	12	12	13	12	12	9	12	12	14	14	11	13	14	14	15	20	18	14	15	13	10	13	14	10	13	13	14	12	15	12	10	13	12	14	17	11	11	12	16	13	13	11	13	11	19	12	13	10	10	12	12	15	13	14	13	10	18	12	15	14	12	14	12	15	14	14
14	10	10	9	14	10	14	21	15	15	15	11	16	12	10	12	19	19	14	17	13	15	17	13	13	14	14	14	13	11	14	16	11	13	16	13	12	14	11	9	15	10	14	13	12	12	15	13	13	17	13	15	13	8	13	17	15	12	11	13	12	14	12	10	14	15	10	13	16	16	12	13	11	13	11	12	11	16	11	12	13	13	14	12	6	11	17	14	15	16	14	13	14	17	15	16	15	17	17	15
12	14	11	12	9	15	15	12	11	13	11	14	18	11	15	14	14	17	13	12	13	11	14	16	13	15	16	14	18	12	12	8	12	11	16	11	11	15	13	18	15	10	14	15	11	16	9	16	13	10	14	15	12	10	14	15	17	11	18	19	10	14	18	14	13	12	14	11	14	10	14	11	16	17	13	10	10	13	16	12	11	15	17	13	14	14	14	13	17	13	8	14	12	18	14	13	16	12	14	18
13	14	13	17	15	12	11	14	11	16	14	15	14	16	13	16	14	15	9	18	11	14	17	12	15	13	15	15	16	17	14	14	15	12	16	16	14	12	12	9	8	14	16	10	16	12	16	14	13	13	14	10	11	12	13	11	14	18	19	15	11	12	22	15	13	12	10	14	14	14	15	17	11	13	14	12	10	15	16	13	10	14	14	15	11	14	10	12	12	16	14	8	10	19	12	15	12	13	12	16
10	10	17	15	17	12	16	19	11	20	15	14	14	17	13	15	9	17	18	13	18	12	16	13	19	11	12	10	14	14	16	14	12	11	11	15	18	13	15	15	11	16	12	9	12	11	13	16	12	12	14	15	18	11	15	19	12	12	11	10	12	12	15	11	14	13	13	16	17	16	10	15	16	17	13	13	16	11	14	12	15	16	16	12	12	14	15	15	11	13	10	10	12	11	16	12	14	13	14	17
18	20	12	13	12	13	13	15	20	16	16	12	12	17	15	12	9	16	13	11	10	12	10	21	14	16	10	10	14	11	14	12	13	12	12	16	21	11	16	15	12	15	12	19	14	13	11	12	13	16	14	15	12	13	10	12	10	15	11	14	13	11	15	11	9	10	16	12	7	15	10	12	10	17	11	11	10	19	12	19	14	16	12	15	13	13	14	12	18	13	13	16	15	12	15	12	13	17	16	13
15	13	12	14	13	12	13	13	10	13	13	7	15	13	8	10	16	14	19	15	15	11	10	10	14	16	17	14	14	16	13	8	14	17	16	17	17	9	10	15	17	13	17	16	9	17	16	11	11	14	15	16	12	11	12	15	15	14	13	15	10	13	14	16	15	9	19	13	11	15	16	10	14	16	14	14	18	11	13	13	9	16	12	16	11	15	12	14	20	13	16	15	13	12	14	13	15	14	14	15
10	9	15	14	15	13	10	15	12	14	16	11	10	15	17	14	14	18	13	13	12	10	15	15	17	11	13	17	12	17	13	14	13	14	17	16	13	16	15	13	10	9	15	11	12	15	12	10	14	22	15	11	17	12	14	13	12	12	15	17	11	16	15	10	14	8	16	13	17	17	13	17	15	18	17	15	12	14	16	13	13	14	10	14	13	13	10	14	15	11	11	11	12	13	14	10	12	13	15	11
14	15	13	14	14	12	11	18	13	16	12	12	10	17	14	13	15	14	17	18	14	11	15	15	12	8	16	12	18	13	14	13	11	14	9	13	13	12	17	14	15	12	16	11	15	16	11	15	11	12	11	12	14	14	11	12	19	13	13	18	12	16	17	11	17	15	13	13	14	13	12	12	15	14	16	15	16	12	15	10	14	12	19	15	13	15	15	13	13	16	12	15	18	17	11	11	11	11	22	15
12	14	13	13	14	14	19	14	18	15	12	7	16	11	11	17	14	17	13	12	16	16	11	15	12	10	16	12	18	16	10	13	13	18	15	11	13	12	10	18	13	13	13	17	18	8	16	14	11	14	19	16	12	15	17	11	14	14	18	16	15	7	18	11	18	13	16	16	14	14	10	10	13	13	11	16	13	17	11	17	13	15	18	13	12	17	14	16	14	13	14	13	13	14	17	12	11	11	14	9
13	12	18	14	16	15	13	14	10	16	15	12	12	15	14	12	13	11	13	14	16	17	14	18	16	13	13	9	13	15	10	15	12	18	12	15	11	14	12	18	11	12	12	11	17	16	9	10	16	13	20	9	9	14	14	13	11	12	13	12	13	11	10	11	15	16	16	11	12	16	12	12	13	11	15	17	12	21	11	17	17	17	13	11	12	17	11	14	15	15	18	16	10	15	17	15	16	14	14	15
12	18	12	11	11	11	14	16	14	15	15	14	17	12	17	14	13	16	12	15	16	14	14	9	15	10	16	14	15	13	11	15	16	10	13	17	12	8	10	12	16	18	14	14	11	14	12	12	16	16	8	15	10	12	12	13	11	12	14	10	17	10	15	16	16	14	12	14	11	10	10	14	17	13	13	14	16	14	15	14	12	17	13	16	12	17	13	15	15	14	13	10	10	15	10	18	16	18	14	7
13	13	13	14	13	10	13	10	13	16	13	11	14	14	11	17	16	14	12	14	12	15	18	14	19	19	11	14	12	12	14	10	16	17	15	14	14	13	16	17	12	14	12	13	13	13	15	12	15	11	18	12	15	14	15	13	15	18	17	12	16	14	13	10	15	10	12	20	13	10	16	17	15	14	20	12	16	13	12	16	11	12	15	12	13	11	12	15	10	16	14	15	8	11	9	12	15	15	13	10
12	14	9	18	17	13	10	11	17	13	14	17	15	9	12	12	8	12	10	11	13	16	17	12	14	15	17	12	14	15	13	15	13	13	12	15	11	13	13	13	15	13	16	13	11	10	14	16	10	13	15	13	13	17	13	19	17	23	12	15	16	15	15	16	12	12	18	15	12	14	16	12	13	17	11	17	12	13	13	9	11	16	12	12	12	13	16	11	14	11	12	13	12	16	17	15	8	11	15	17
13	13	13	5	15	16	15	14	15	18	19	10	14	13	18	15	14	12	11	13	19	11	13	15	11	21	11	14	11	17	13	15	18	15	14	13	10	13	14	14	17	13	13	13	17	17	13	13	18	15	16	17	15	12	8	13	14	13	12	13	17	12	17	17	14	12	12	14	18	16	17	14	10	15	12	14	12	13	11	13	15	16	12	12	12	13	13	11	13	11	13	12	18	7	13	13	14	15	15	18
16	12	15	11	15	12	14	12	11	9	10	13	9	9	10	14	15	11	11	13	14	17	13	13	12	18	16	13	10	18	12	13	12	14	13	17	12	8	14	15	11	15	13	12	18	18	15	17	13	12	12	11	11	12	10	16	13	14	14	17	9	14	9	10	17	9	16	13	14	12	10	15	12	10	11	14	16	13	14	14	11	14	13	19	15	11	15	13	15	13	13	12	15	8	12	13	15	17	12	16
14	10	9	10	10	13	15	13	12	19	14	14	12	17	13	17	10	15	14	13	11	14	14	15	13	12	17	19	13	20	13	11	10	9	13	19	16	15	11	11	11	9	16	17	13	14	13	14	9	14	11	17	13	14	14	11	11	16	13	10	20	13	13	11	13	16	13	15	11	11	11	10	14	11	14	11	11	12	11	16	16	15	12	21	14	16	15	14	12	14	13	12	14	12	11	16	10	12	15	12
11	10	15	14	14	11	12	17	13	11	12	12	14	12	16	15	17	16	11	11	8	12	12	12	15	14	16	12	12	16	16	17	15	13	14	13	18	20	15	18	17	14	15	12	16	10	15	13	14	16	11	14	13	12	15	15	13	11	12	15	14	11	15	11	12	15	13	14	16	12	10	10	11	18	13	16	13	17	13	14	14	12	15	13	10	14	15	11	13	12	17	16	15	13	10	10	14	16	15	15
14	11	10	11	10	17	9	13	10	11	11	11	15	14	12	13	9	10	16	11	14	14	14	14	14	9	10	10	17	15	15	12	14	10	12	13	15	14	13	15	12	15	14	9	13	11	13	13	12	16	14	11	17	12	15	12	8	8	15	14	10	12	15	16	18	16	11	13	15	15	14	14	16	14	15	14	16	7	13	12	10	11	12	11	14	21	14	11	13	12	10	13	13	9	10	13	14	16	15	15
15	15	11	12	21	14	15	13	18	12	16	17	15	13	13	14	17	16	13	10	10	15	20	16	16	14	15	9	16	12	12	16	13	16	11	17	18	20	17	12	15	17	11	13	19	13	11	15	12	15	13	14	15	16	15	14	14	9	11	10	17	10	13	17	15	13	15	18	16	12	14	14	15	16	14	16	18	15	13	18	14	17	13	16	12	10	12	13	13	14	17	11	14	16	16	11	11	14	11	10
10	15	14	12	9	17	15	10	16	17	13	15	16	11	15	13	16	10	13	8	14	15	16	11	15	9	10	16	11	13	14	13	14	13	12	14	11	13	12	15	17	13	6	14	14	16	11	16	11	12	10	11	15	19	10	12	16	13	12	13	16	12	13	13	14	13	13	12	15	14	15	13	13	12	15	15	14	11	15	20	13	10	15	12	13	14	19	14	15	16	15	9	12	10	21	12	18	14	9	14
13	15	14	13	13	10	14	20	15	16	13	15	14	15	11	19	21	19	16	18	12	17	13	15	12	10	14	10	10	13	15	17	7	16	17	15	14	14	14	11	11	11	12	16	14	14	10	15	10	13	10	19	11	14	17	13	12	21	16	13	12	12	14	15	17	16	17	12	11	14	14	10	11	16	14	16	14	11	17	12	12	13	13	17	12	14	15	14	14	14	10	11	16	20	15	11	14	14	13	17
9	11	12	19	17	12	12	15	14	15	16	12	14	13	16	19	13	11	16	11	12	14	14	13	15	10	17	17	12	9	15	18	15	15	10	15	16	17	15	15	10	15	14	15	13	16	16	15	13	17	11	11	12	13	17	15	12	14	13	13	16	14	11	15	7	9	10	16	15	15	15	16	12	14	10	13	15	20	11	16	12	11	11	15	12	17	12	13	15	12	11	15	17	17	15	12	14	17	14	11
15	15	13	15	14	12	14	9	14	14	15	16	12	10	11	11	13	14	6	14	17	13	14	14	12	15	16	9	18	10	14	13	15	13	17	11	12	10	10	13	12	14	11	16	14	13	15	15	18	15	14	12	14	15	15	17	10	13	15	11	14	18	11	12	12	15	17	15	15	12	17	14	15	14	7	12	9	13	10	14	14	12	17	11	15	14	10	18	13	15	15	14	18	12	13	11	15	13	14	14
14	11	19	11	15	15	16	17	10	17	14	13	14	17	14	14	11	12	11	16	15	13	18	13	17	15	14	15	11	12	14	17	15	8	11	21	14	11	14	15	10	14	11	15	21	12	14	11	15	15	12	11	12	12	15	12	13	16	15	18	10	13	13	15	14	12	13	12	13	15	9	12	15	14	13	15	19	11	13	12	13	12	14	12	13	18	12	11	9	13	11	17	11	12	10	11	14	12	12	18
16	17	10	12	16	15	16	11	12	10	13	13	14	13	14	13	15	14	9	13	14	11	14	18	17	17	12	12	13	15	15	18	15	13	13	14	10	14	16	14	15	17	17	11	16	11	16	8	15	16	15	14	17	14	13	16	15	11	12	16	16	14	11	14	14	14	14	15	9	17	13	13	17	17	11	16	16	15	12	11	16	12	10	18	14	11	19	17	14	12	12	15	10	12	18	14	15	9	15	15
18	12	14	7	15	15	16	12	17	16	10	17	10	12	10	17	8	11	16	18	13	11	17	14	12	14	11	14	11	10	14	17	15	17	14	15	14	13	18	14	15	12	12	15	14	13	17	17	19	11	8	6	9	14	14	17	17	10	12	11	10	14	15	11	15	14	12	13	10	11	8	14	12	11	13	17	13	11	19	15	10	14	11	10	13	10	12	16	19	12	12	13	16	10	15	17	15	16	10	12
11	15	12	12	11	12	8	17	13	11	13	15	13	15	12	14	12	13	17	14	15	15	13	18	14	15	16	19	10	18	13	13	15	16	18	13	12	10	16	18	18	10	13	13	10	9	12	14	11	15	6	11	14	13	11	14	17	12	13	16	14	14	15	14	15	12	18	10	15	14	10	13	15	15	13	17	11	11	19	18	14	8	16	12	14	13	12	20	13	13	12	10	14	19	14	12	13	12	11	12
17	14	16	18	15	13	14	11	14	17	14	12	12	11	13	18	14	17	17	13	12	9	8	15	14	16	12	9	14	13	14	14	13	15	20	14	14	16	12	17	16	15	15	13	17	14	18	13	17	16	16	8	11	11	17	11	14	14	13	13	16	11	18	9	16	19	13	18	13	15	16	14	17	13	16	17	11	7	19	15	14	13	13	16	17	11	10	13	10	13	13	11	14	10	18	12	14	15	13	17
